Data;Fornecedor;NomeComercial;Categoria;LojaEntreposto;CodArtigo;DscArtigo;Ean;VPN;TipoArtigo;Marca;Coleccao;Quant;Valor;Column1
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L8464 - WLS BUARCOS;5182926;GRIPONAL 20 COMP. EFERVESCENTES;5472949;-1;Permanente;GRIPONAL;;7;79,1;WLS BUARCOS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0089 - WLS MAFRA CNT;2997718;VICKS VAPORUB POMADA 50G;5601059001021;-1;Permanente;VICKS;;10;89,8;WLS MAFRA CNT
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L1522 - WLS FARO MDL;5152288;VICKS SINEX SENSI ALOE VERA 15ML;5011321836648;-1;Permanente;VICKS;;6;54;WLS FARO MDL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L0200 - WLS SANTARÉM;8514869;CLEARBLUE TESTE OVULAÇÃO 20UN;8700216936583;-1;Permanente;CLEARBLUE;;3;115,5;WLS SANTARÉM
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L0884 - WLS TOMAR;5218361;TESTE GRAVIDEZ 1 MINUTO CLEARBLUE;8700216571104;-1;Permanente;CLEARBLUE;;5;40;WLS TOMAR
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L1522 - WLS FARO MDL;7397721;KUKIDENT PRO FIXAÇÃO DIA SABOR FRESC 70G;8700216596541;-1;Permanente;KUKIDENT;;3;43,68;WLS FARO MDL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L4973 - WLS C BR CARAPALHA;6697571;KUKIDENT PRO PLUS FIRME MASTIG S/SAB 57G;8700216594868;-1;Permanente;KUKIDENT;;2;33,58;WLS C BR CARAPALHA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7503 - higiene do bebé;L0082 - WLS MANGUALDE;6394062;BABYRUB 50 GR VICKS;8470001846150;-1;Permanente;VICKS;;1;8,36;WLS MANGUALDE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L7354 - WLS Fernão Ornelas;5152288;VICKS SINEX SENSI ALOE VERA 15ML;5011321836648;-1;Permanente;VICKS;;8;72;WLS Fernão Ornelas
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L4250 - WLS CALDAS CBD;5152288;VICKS SINEX SENSI ALOE VERA 15ML;5011321836648;-1;Permanente;VICKS;;10;90;WLS CALDAS CBD
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0757 - WLS REGUENGOS;8428119;KUKIDENT PRO SEM SABOR 47G;8700216594745;-1;Permanente;KUKIDENT;;3;30,57;WLS REGUENGOS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L4250 - WLS CALDAS CBD;7397721;KUKIDENT PRO FIXAÇÃO DIA SABOR FRESC 70G;8700216596541;-1;Permanente;KUKIDENT;;3;43,68;WLS CALDAS CBD
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L3198 - CBD MACED CAVALEIROS;2999157;ILVICO N 20 CP DOR E FEBRE;8665604;-1;Permanente;ILVICO;;13;116,87;CBD MACED CAVALEIROS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L7085 - WLS SANTIAGO CACÉM;8016260;ZZZQUIL SPRAY ORAL SONO 30ML;7532259;-1;Permanente;ZZZQUIL;;1;19,57;WLS SANTIAGO CACÉM
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L0485 - WLS TELHEIRAS;2999073;CEBION VITAMINA C 20 COMPS. EFERVESCENTE;7357186;-1;Permanente;CEBION;;1;9,45;WLS TELHEIRAS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L0883 - WLS TORRES NOVAS MDL;5182926;GRIPONAL 20 COMP. EFERVESCENTES;5472949;-1;Permanente;GRIPONAL;;27;305,1;WLS TORRES NOVAS MDL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L5877 - WLS GUARDA CBD;5218279;KUKIDENT PRO PLUS FIRME MASTIG S/SAB 40G;8470001618801;-1;Permanente;KUKIDENT;;0;0;WLS GUARDA CBD
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L5407 - WLS TRINDADE;6780529;VICKS SINEX RESPIR 10ML;5670815;-1;Permanente;VICKS;;3;27;WLS TRINDADE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0767 - WLS COIMBRA SHOPPING;2997715;VICKS INALADOR 1G;5410076916825;-1;Permanente;VICKS;;7;34,65;WLS COIMBRA SHOPPING
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7503 - higiene do bebé;L0492 - WLS SANTO TIRSO;6394062;BABYRUB 50 GR VICKS;8470001846150;-1;Permanente;VICKS;;2;16,72;WLS SANTO TIRSO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L5485 - WLS T VEDRAS CBD;5152288;VICKS SINEX SENSI ALOE VERA 15ML;5011321836648;-1;Permanente;VICKS;;6;54;WLS T VEDRAS CBD
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L3627 - WLS FARO MONTENEGRO;6780529;VICKS SINEX RESPIR 10ML;5670815;-1;Permanente;VICKS;;4;36;WLS FARO MONTENEGRO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L5765 - WLS SEIXAL RETAIL PK;2999157;ILVICO N 20 CP DOR E FEBRE;8665604;-1;Permanente;ILVICO;;20;178,9;WLS SEIXAL RETAIL PK
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L3016 - WLS VAGOS;8094748;ELAS 50G;8006540730607;-1;Permanente;ELAS;;1;8,79;WLS VAGOS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0766 - WLS VASCO DA GAMA;8190317;VICKS XAROPE ANTITÚSSICO MEL 180ML;8700216325448;-1;Permanente;VICKS;;5;54,95;WLS VASCO DA GAMA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0796 - WLS ESTREMOZ;2997718;VICKS VAPORUB POMADA 50G;5601059001021;-1;Permanente;VICKS;;9;80,82;WLS ESTREMOZ
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L7297 - WLS MONTEMOR;6780529;VICKS SINEX RESPIR 10ML;5670815;-1;Permanente;VICKS;;5;45;WLS MONTEMOR
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L2986 - WLS BOMBARRAL;8514869;CLEARBLUE TESTE OVULAÇÃO 20UN;8700216936583;-1;Permanente;CLEARBLUE;;4;154;WLS BOMBARRAL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L4992 - WLS ODIÁXERE;3580611;FIO SUPER-FLOSS ORAL-B 50 FIOS;8700216539005;-1;Permanente;ORAL-B;;2;10,98;WLS ODIÁXERE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L2297 - WLS SEMINÁRIO;8399872;ZZZQUIL FORTE 60 GOMAS;7532242;-1;Permanente;ZZZQUIL;;2;59,98;WLS SEMINÁRIO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L4944 - WLS ERMESINDE;2997715;VICKS INALADOR 1G;5410076916825;-1;Permanente;VICKS;;1;4,95;WLS ERMESINDE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L5184 - WLS SALDANHA RESIDEN;2999157;ILVICO N 20 CP DOR E FEBRE;8665604;-1;Permanente;ILVICO;;15;134,85;WLS SALDANHA RESIDEN
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L1838 - WLS MONUMENTAL;5182926;GRIPONAL 20 COMP. EFERVESCENTES;5472949;-1;Permanente;GRIPONAL;;9;101,7;WLS MONUMENTAL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0773 - WLS NAZARÉ;2997718;VICKS VAPORUB POMADA 50G;5601059001021;-1;Permanente;VICKS;;16;143,68;WLS NAZARÉ
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L0088 - WLS AVEIRO CENTER;6081764;TESTE GRAVIDEZ 6 DIAS CLEARBLUE;8700216570961;-1;Permanente;CLEARBLUE;;11;106,7;WLS AVEIRO CENTER
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L8465 - WLS BARCELOS ROTUNDA;5218279;KUKIDENT PRO PLUS FIRME MASTIG S/SAB 40G;8470001618801;-1;Permanente;KUKIDENT;;3;35,97;WLS BARCELOS ROTUNDA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L9785 - WLS VIALONGA;2997715;VICKS INALADOR 1G;5410076916825;-1;Permanente;VICKS;;7;34,65;WLS VIALONGA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L1172 - WLS TORRES NOVAS CNT;5182926;GRIPONAL 20 COMP. EFERVESCENTES;5472949;-1;Permanente;GRIPONAL;;30;339;WLS TORRES NOVAS CNT
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L9770 - WLS SAO B ALPORTEL;5152288;VICKS SINEX SENSI ALOE VERA 15ML;5011321836648;-1;Permanente;VICKS;;8;72;WLS SAO B ALPORTEL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L8465 - WLS BARCELOS ROTUNDA;4995991;ELÁS CREME 100GR;5157250;-1;Permanente;ELAS;;1;15,99;WLS BARCELOS ROTUNDA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L2149 - WLS AVENIDA IGREJA;2999157;ILVICO N 20 CP DOR E FEBRE;8665604;-1;Permanente;ILVICO;;8;71,92;WLS AVENIDA IGREJA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0896 - WLS OURÉM;2997715;VICKS INALADOR 1G;5410076916825;-1;Permanente;VICKS;;7;34,65;WLS OURÉM
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0781 - WLS PORTIMÃO SHOP;3580611;FIO SUPER-FLOSS ORAL-B 50 FIOS;8700216539005;-1;Permanente;ORAL-B;;18;98,82;WLS PORTIMÃO SHOP
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L1012 - WLS MOZELOS;6697571;KUKIDENT PRO PLUS FIRME MASTIG S/SAB 57G;8700216594868;-1;Permanente;KUKIDENT;;2;33,58;WLS MOZELOS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L1529 - WLS LAMEGO;8428119;KUKIDENT PRO SEM SABOR 47G;8700216594745;-1;Permanente;KUKIDENT;;2;20,38;WLS LAMEGO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L1141 - WLS GAIA JARDIM;5182926;GRIPONAL 20 COMP. EFERVESCENTES;5472949;-1;Permanente;GRIPONAL;;13;146,9;WLS GAIA JARDIM
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L1332 - WLS TONDELA;2997718;VICKS VAPORUB POMADA 50G;5601059001021;-1;Permanente;VICKS;;12;107,76;WLS TONDELA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L2613 - WLS CARCAVELOS;8375717;KUKIDENT PRO SEM SABOR 70G;8700216594677;-1;Permanente;KUKIDENT;;3;43,68;WLS CARCAVELOS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L4993 - WLS VILA CONDE CBD;7637243;KUKIDENT PRO PLUS BARREIRA S/SABOR 40G K;8470001531810;-1;Permanente;KUKIDENT;;5;53,45;WLS VILA CONDE CBD
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0776 - WLS MADEIRA SHOPPING;7528978;KUKIDENT PRO ULTIMATE SABOR FRESCO 40G¿;8001841795638;-1;Permanente;KUKIDENT;;1;13,49;WLS MADEIRA SHOPPING
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0942 - WLS COLOMBO;8375717;KUKIDENT PRO SEM SABOR 70G;8700216594677;-1;Permanente;KUKIDENT;;4;58,24;WLS COLOMBO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L1151 - WLS MAFRA MDL;8428422;KUKIDENT PRO FIXAÇÃO TODO DIA FRESC 47G;8700216596480;-1;Permanente;KUKIDENT;;2;20,38;WLS MAFRA MDL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L5492 - WLS ALMADA RUA;5218279;KUKIDENT PRO PLUS FIRME MASTIG S/SAB 40G;8470001618801;-1;Permanente;KUKIDENT;;1;10,79;WLS ALMADA RUA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L5042 - WLS ALGÉS;7942847;ZZZQUIL FORTE SONO 30GOMAS;7492587;-1;Permanente;ZZZQUIL;;1;21,63;WLS ALGÉS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L1153 - WLS TAVIRA GRAN PLZA;7673167;ZZZQUILL MANGA BANANA 30 GOMAS;7492611;-1;Permanente;ZZZQUIL;;4;72,12;WLS TAVIRA GRAN PLZA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L4189 - WLS LOULÉ CNT;2997718;VICKS VAPORUB POMADA 50G;5601059001021;-1;Permanente;VICKS;;16;143,68;WLS LOULÉ CNT
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0733 - WLS CANTANHEDE;8190317;VICKS XAROPE ANTITÚSSICO MEL 180ML;8700216325448;-1;Permanente;VICKS;;2;21,98;WLS CANTANHEDE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L1031 - WLS STO ANT CAVALEIR;5152288;VICKS SINEX SENSI ALOE VERA 15ML;5011321836648;-1;Permanente;VICKS;;11;99;WLS STO ANT CAVALEIR
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L0719 - WLS CALDAS MDL;4670511;TESTE GRAVIDEZ INDICADOR SEMAN CLEARBLUE;5013965723407;-1;Permanente;CLEARBLUE;;23;361,82;WLS CALDAS MDL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0448 - WLS VISEU;3580611;FIO SUPER-FLOSS ORAL-B 50 FIOS;8700216539005;-1;Permanente;ORAL-B;;22;120,78;WLS VISEU
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L1031 - WLS STO ANT CAVALEIR;7397721;KUKIDENT PRO FIXAÇÃO DIA SABOR FRESC 70G;8700216596541;-1;Permanente;KUKIDENT;;4;58,24;WLS STO ANT CAVALEIR
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L7662 - WLS ALTA DE LISBOA;7407622;ZZZQUIL MELATONINA 60 GOMAS;7492603;-1;Permanente;ZZZQUIL;;2;57;WLS ALTA DE LISBOA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L3201 - WLS VENDAS NOVAS;7942847;ZZZQUIL FORTE SONO 30GOMAS;7492587;-1;Permanente;ZZZQUIL;;3;64,89;WLS VENDAS NOVAS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L1150 - WLS PORTIMÃO CNT;7942847;ZZZQUIL FORTE SONO 30GOMAS;7492587;-1;Permanente;ZZZQUIL;;3;64,89;WLS PORTIMÃO CNT
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L3632 - WLS AVANCA;5152288;VICKS SINEX SENSI ALOE VERA 15ML;5011321836648;-1;Permanente;VICKS;;3;27;WLS AVANCA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L0739 - WLS ARROJA;8514869;CLEARBLUE TESTE OVULAÇÃO 20UN;8700216936583;-1;Permanente;CLEARBLUE;;2;77;WLS ARROJA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0744 - WLS S J MADEIRA CNT;8375717;KUKIDENT PRO SEM SABOR 70G;8700216594677;-1;Permanente;KUKIDENT;;3;43,68;WLS S J MADEIRA CNT
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L3621 - WLS BRG NOVA ARCADA;7942847;ZZZQUIL FORTE SONO 30GOMAS;7492587;-1;Permanente;ZZZQUIL;;6;129,78;WLS BRG NOVA ARCADA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L1172 - WLS TORRES NOVAS CNT;8094748;ELAS 50G;8006540730607;-1;Permanente;ELAS;;2;17,58;WLS TORRES NOVAS CNT
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0749 - WLS BRG AV LIBERDADE;8432065;ORAL-B SPECIAL PACK PRO1 DUO BRANCA/AZUL;8700216477406;-1;Promocional;ORAL-B;;1;79,98;WLS BRG AV LIBERDADE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L0338 - WLS LA VIE CALDAS;7407622;ZZZQUIL MELATONINA 60 GOMAS;7492603;-1;Permanente;ZZZQUIL;;1;28,5;WLS LA VIE CALDAS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L6215 - WLS SETÚBAL;2999157;ILVICO N 20 CP DOR E FEBRE;8665604;-1;Permanente;ILVICO;;35;314,65;WLS SETÚBAL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L1153 - WLS TAVIRA GRAN PLZA;6780529;VICKS SINEX RESPIR 10ML;5670815;-1;Permanente;VICKS;;10;90;WLS TAVIRA GRAN PLZA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L4808 - WLS GANDARA OLIVAIS;3580611;FIO SUPER-FLOSS ORAL-B 50 FIOS;8700216539005;-1;Permanente;ORAL-B;;4;21,96;WLS GANDARA OLIVAIS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L0914 - WLS GUARDA MDL;5182926;GRIPONAL 20 COMP. EFERVESCENTES;5472949;-1;Permanente;GRIPONAL;;15;169,5;WLS GUARDA MDL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L1141 - WLS GAIA JARDIM;8094748;ELAS 50G;8006540730607;-1;Permanente;ELAS;;1;8,79;WLS GAIA JARDIM
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L0776 - WLS MADEIRA SHOPPING;5218361;TESTE GRAVIDEZ 1 MINUTO CLEARBLUE;8700216571104;-1;Permanente;CLEARBLUE;;11;88;WLS MADEIRA SHOPPING
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L2613 - WLS CARCAVELOS;7479541;TESTE GRAVIDEZ DIG ULTRA ANTEC CLEARBLUE;6602797;-1;Permanente;CLEARBLUE;;6;94,8;WLS CARCAVELOS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L7749 - WLS UBBO SHOPPING;5443237;RECARGAS IRRIGADOR OXYJET 4 UN'S ORAL-B;4210201850304;-1;Permanente;ORAL-B;;1;17,99;WLS UBBO SHOPPING
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L0942 - WLS COLOMBO;7479541;TESTE GRAVIDEZ DIG ULTRA ANTEC CLEARBLUE;6602797;-1;Permanente;CLEARBLUE;;7;104,5;WLS COLOMBO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L4461 - WLS SEIA;4670511;TESTE GRAVIDEZ INDICADOR SEMAN CLEARBLUE;5013965723407;-1;Permanente;CLEARBLUE;;5;79;WLS SEIA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L5794 - WLS Odivelas D.Dinis;2997715;VICKS INALADOR 1G;5410076916825;-1;Permanente;VICKS;;2;9,9;WLS Odivelas D.Dinis
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L2844 - WLS MINHO CENTER;7925014;ESCOVA ELÉTRICA VITALITY PRO AZUL ORAL-B;8700216317788;-1;Permanente;ORAL-B;;1;33,99;WLS MINHO CENTER
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7503 - higiene do bebé;L0484 - WLS FORUM COIMBRA;6394062;BABYRUB 50 GR VICKS;8470001846150;-1;Permanente;VICKS;;5;41,8;WLS FORUM COIMBRA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L0485 - WLS TELHEIRAS;2999157;ILVICO N 20 CP DOR E FEBRE;8665604;-1;Permanente;ILVICO;;29;260,71;WLS TELHEIRAS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L0744 - WLS S J MADEIRA CNT;7479541;TESTE GRAVIDEZ DIG ULTRA ANTEC CLEARBLUE;6602797;-1;Permanente;CLEARBLUE;;1;15,8;WLS S J MADEIRA CNT
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L7805 - WLS OIÃ;4670511;TESTE GRAVIDEZ INDICADOR SEMAN CLEARBLUE;5013965723407;-1;Permanente;CLEARBLUE;;10;158;WLS OIÃ
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0795 - WLS ALVERCA;8428119;KUKIDENT PRO SEM SABOR 47G;8700216594745;-1;Permanente;KUKIDENT;;1;10,19;WLS ALVERCA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L2295 - WLS RIBEIRA BRAVA;2999157;ILVICO N 20 CP DOR E FEBRE;8665604;-1;Permanente;ILVICO;;11;98,89;WLS RIBEIRA BRAVA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L1522 - WLS FARO MDL;8190318;VICKS XAROPE EXPECTORANTE MEL 180ML;8700216325271;-1;Permanente;VICKS;;1;10,99;WLS FARO MDL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L3016 - WLS VAGOS;7407620;ZZZQUIL MELATONINA 30 GOMAS;7492595;-1;Permanente;ZZZQUIL;;1;17,13;WLS VAGOS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L0083 - WLS MEM MARTINS;7407622;ZZZQUIL MELATONINA 60 GOMAS;7492603;-1;Permanente;ZZZQUIL;;3;85,5;WLS MEM MARTINS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L0856 - WLS PAREDES;4670511;TESTE GRAVIDEZ INDICADOR SEMAN CLEARBLUE;5013965723407;-1;Permanente;CLEARBLUE;;12;189,6;WLS PAREDES
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0765 - WLS MATOSINHOS;8428422;KUKIDENT PRO FIXAÇÃO TODO DIA FRESC 47G;8700216596480;-1;Permanente;KUKIDENT;;3;30,57;WLS MATOSINHOS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L4822 - WLS LEÇA PALMEIRA G;6081764;TESTE GRAVIDEZ 6 DIAS CLEARBLUE;8700216570961;-1;Permanente;CLEARBLUE;;6;58,2;WLS LEÇA PALMEIRA G
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L4419 - WLS CASTRO DAIRE;3580611;FIO SUPER-FLOSS ORAL-B 50 FIOS;8700216539005;-1;Permanente;ORAL-B;;3;16,47;WLS CASTRO DAIRE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L9972 - WLS DEFENSOR CHAVES;8375717;KUKIDENT PRO SEM SABOR 70G;8700216594677;-1;Permanente;KUKIDENT;;2;29,12;WLS DEFENSOR CHAVES
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7104 - orl;L3082 - WLS 5 OUTUBRO;8423873;ZZZQUIL TIRAS NASAIS 26UN;7494625;-1;Permanente;ZZZQUIL;;1;24,99;WLS 5 OUTUBRO
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L0772 - WLS ESPOSENDE;8399872;ZZZQUIL FORTE 60 GOMAS;7532242;-1;Permanente;ZZZQUIL;;3;89,97;WLS ESPOSENDE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L5499 - WLS SANTO ANDRÉ;7925014;ESCOVA ELÉTRICA VITALITY PRO AZUL ORAL-B;8700216317788;-1;Permanente;ORAL-B;;3;101,97;WLS SANTO ANDRÉ
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7101 - suplem. alimentares;L0758 - WLS GRÂNDOLA;7942847;ZZZQUIL FORTE SONO 30GOMAS;7492587;-1;Permanente;ZZZQUIL;;6;129,78;WLS GRÂNDOLA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0734 - WLS ALHOS VEDROS;7637243;KUKIDENT PRO PLUS BARREIRA S/SABOR 40G K;8470001531810;-1;Permanente;KUKIDENT;;6;64,14;WLS ALHOS VEDROS
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L9778 - WLS Malveira;8190317;VICKS XAROPE ANTITÚSSICO MEL 180ML;8700216325448;-1;Permanente;VICKS;;1;10,99;WLS Malveira
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L4992 - WLS ODIÁXERE;2997715;VICKS INALADOR 1G;5410076916825;-1;Permanente;VICKS;;4;19,8;WLS ODIÁXERE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7001 - dor e febre;L0746 - WLS MARINHA GRANDE;5182926;GRIPONAL 20 COMP. EFERVESCENTES;5472949;-1;Permanente;GRIPONAL;;42;473,47;WLS MARINHA GRANDE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L1945 - WLS PENAFIEL;6081764;TESTE GRAVIDEZ 6 DIAS CLEARBLUE;8700216570961;-1;Permanente;CLEARBLUE;;15;145,5;WLS PENAFIEL
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L0749 - WLS BRG AV LIBERDADE;4759774;KUKIDENT PRO CLÁSSICO 47GR;8470001582423;-1;Permanente;KUKIDENT;;1;7,13;WLS BRG AV LIBERDADE
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7204 - higiene oral;L9775 - WLS ESMORIZ;8428422;KUKIDENT PRO FIXAÇÃO TODO DIA FRESC 47G;8700216596480;-1;Permanente;KUKIDENT;;2;20,38;WLS ESMORIZ
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7202 - equipamentos;L0477 - WLS MARCO CANAVESES;8514869;CLEARBLUE TESTE OVULAÇÃO 20UN;8700216936583;-1;Permanente;CLEARBLUE;;4;154;WLS MARCO CANAVESES
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L0743 - WLS TROFA;2997718;VICKS VAPORUB POMADA 50G;5601059001021;-1;Permanente;VICKS;;7;62,86;WLS TROFA
04/2026;78532;PROCTER&GAMBLE PORTUGAL;7002 - sistema respiratório;L3209 - WLS PAREDE;5152288;VICKS SINEX SENSI ALOE VERA 15ML;5011321836648;-1;Permanente;VICKS;;4;36;WLS PAREDE
