Store Banner;Store Channel;Store Name;Month (Real);Product Group 2;Brand;Cust Item Number;Source Item GTIN;Product Name;POS Unit Sales;Pos Value Sales
WELLS;PHARMA;WLS PORTO ALTO II;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS  LAMEGO;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WELLS FÁTIMA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS FIÃES;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS SM DA FEIRA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WELLS S.JOÃO DA FOZ;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS SINTRA (LOUREL);2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS CACÉM;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS FAMALICAO RUA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WELLS TONDELA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS VIZELA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS SINES;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS QUARTEIRA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS PENICHE;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS RIO MAIOR;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS FERRARA PLAZA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS BRAGANÇA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS LAGOS;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS OVAR (MH);2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS MONTELAVAR;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS CANEDO;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS SESIMBRA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS BARREIRO(CNT);2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS MAIA VIVACI;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS MAFRA MH;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS PORTIMAO II;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS OLIVEIRA AZEMEIS;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS PAÇOS FERREIRA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS POVOA VARZIM;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS AVINTES;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS ARRÁBIDA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS TAPADA MERCES;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS FANZERES;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS MOZELOS;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS MAIA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS QUINTA DO CONDE;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS MONTIJO;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS GUARDA MH;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS CHAVES;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS EVORA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS BARREIRO;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS TOMAR;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;1;18,03
WELLS;PHARMA;WLS T.NOVAS MDL;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS VIANA DO CASTELO;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;1;18,03
WELLS;PHARMA;WLS PAREDES;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS TORRES VEDRAS I;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS BRAGA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS AGUEDA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS MONÇÃO;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS ALVERCA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS S.FELIX MARINHA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS PONTE LIMA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS GAFANHA NAZARE;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS PORTIMÃO;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS MADEIRA SHOPPING;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS PINHAL NOVO;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS NAZARÉ;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS ESPOSENDE;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS BEJA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS VASCO DA GAMA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS OVAR;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS ANTAS;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS GUIMARAES;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS GRANDOLA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS REGUENGOS;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS FUNDÃO;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS FAFE;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS BRAGA AV LIBER;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS ALMEIRIM;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS MARINHA GRANDE;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS ALBUFEIRA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS TROFA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;1;18,03
WELLS;PHARMA;WLS ARROJA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS V.F. XIRA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS FELGUEIRAS;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS GAIA RECHOUSA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS ALHOS VEDROS;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS CANTANHEDE;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS ALCOBAÇA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;1;18,03
WELLS;PHARMA;WLS SPACIO OLIVAIS;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS VIVEIROS;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS STO TIRSO;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS ABRANTES;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS CASTELO BRANCO;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS FÓRUM COIMBRA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS GUIA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS VILA REAL;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS VISEU;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS RIO TINTO;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS AMARANTE;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS GUARDA VIVACI;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS VIVACI CALDAS;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS SANTAREM;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS MAFRA CNT;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS AVEIRO;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS S.JOÃO TALHA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS GULPILHARES;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS MEM MARTINS;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS MANGUALDE;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS POMBAL;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;1;18,03
WELLS;PHARMA;WLS PALMELA;2026M04;;;7673167;00000007492611;ZZZQUILL MANGA BANANA 30 GOMAS;0;0
WELLS;PHARMA;WLS DEFENS CHAVES;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;0;0
WELLS;PHARMA;WELLS S JOAO MADEIRA;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;0;0
WELLS;PHARMA;WLS CANEÇAS;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;0;0
WELLS;PHARMA;WLS CBD CHAVES;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;0;0
WELLS;PHARMA;WLS SANTIAGO CACEM;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;0;0
WELLS;PHARMA;WLS CARTAXO;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;0;0
WELLS;PHARMA;WELLS MOURA;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;0;0
WELLS;PHARMA;WLS CANCELA;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;0;0
WELLS;PHARMA;WLS AMIAL;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;0;0
WELLS;PHARMA;WELLS CNT LOULE;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;0;0
WELLS;PHARMA;WELLS CAMPO MAIOR 1;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;0;0
WELLS;PHARMA;WLS CAMPO GRANDE;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;0;0
WELLS;PHARMA;WLS RIBEIRA BRAVA;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;0;0
WELLS;PHARMA;WLS RIO MAIOR;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;0;0
WELLS;PHARMA;WLS REGUA;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;0;0
WELLS;PHARMA;WLS TAPADA MERCES;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;0;0
WELLS;PHARMA;WLS GUARDA MH;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;0;0
WELLS;PHARMA;WLS BARREIRO;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;0;0
WELLS;PHARMA;WLS ESPOSENDE;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;0;0
WELLS;PHARMA;WLS REGUENGOS;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;0;0
WELLS;PHARMA;WLS SPACIO OLIVAIS;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;0;0
WELLS;PHARMA;WLS STO TIRSO;2026M04;;;7407622;00000007492603;ZZZQUIL MELATONINA 60 GOMAS;0;0
WELLS;PHARMA;WLS SALV. MAGOS;2026M04;;;7407620;00000007492595;ZZZQUIL MELATONINA 30 GOMAS;0;0
WELLS;PHARMA;WELLS BAIXA BANHEIRA;2026M04;;;7407620;00000007492595;ZZZQUIL MELATONINA 30 GOMAS;0;0
WELLS;PHARMA;WELLS MOURA;2026M04;;;7407620;00000007492595;ZZZQUIL MELATONINA 30 GOMAS;0;0
WELLS;PHARMA;WELLS PONTE DA BARCA;2026M04;;;7407620;00000007492595;ZZZQUIL MELATONINA 30 GOMAS;0;0
WELLS;PHARMA;WLS RUA DA PALMA;2026M04;;;7407620;00000007492595;ZZZQUIL MELATONINA 30 GOMAS;0;0
WELLS;PHARMA;WELLS ALBERGARIA;2026M04;;;7407620;00000007492595;ZZZQUIL MELATONINA 30 GOMAS;0;0
WELLS;PHARMA;WLS FARO MONTENEGRO;2026M04;;;7407620;00000007492595;ZZZQUIL MELATONINA 30 GOMAS;0;0
WELLS;PHARMA;WELLS CAMPO MAIOR 1;2026M04;;;7407620;00000007492595;ZZZQUIL MELATONINA 30 GOMAS;0;0
WELLS;PHARMA;WLS BARREIRO;2026M04;;;7407620;00000007492595;ZZZQUIL MELATONINA 30 GOMAS;0;0
WELLS;PHARMA;WELLS ALPENDURADA;2026M04;;;7942847;00000007492587;ZZZQUIL FORTE SONO 30GOMAS;0;0
WELLS;PHARMA;WLS CANEÇAS;2026M04;;;7942847;00000007492587;ZZZQUIL FORTE SONO 30GOMAS;0;0
WELLS;PHARMA;WLS SANTIAGO CACEM;2026M04;;;7942847;00000007492587;ZZZQUIL FORTE SONO 30GOMAS;0;0
WELLS;PHARMA;WLS CARTAXO;2026M04;;;7942847;00000007492587;ZZZQUIL FORTE SONO 30GOMAS;0;0
WELLS;PHARMA;WLS CANCELA;2026M04;;;7942847;00000007492587;ZZZQUIL FORTE SONO 30GOMAS;0;0
WELLS;PHARMA;WELLS CAMPO MAIOR 1;2026M04;;;7942847;00000007492587;ZZZQUIL FORTE SONO 30GOMAS;0;0
WELLS;PHARMA;WLS SAO MARCOS;2026M04;;;7942847;00000007492587;ZZZQUIL FORTE SONO 30GOMAS;0;0
WELLS;PHARMA;WLS CAMPO GRANDE;2026M04;;;7942847;00000007492587;ZZZQUIL FORTE SONO 30GOMAS;0;0
WELLS;PHARMA;WLS SEMINÁRIO;2026M04;;;7942847;00000007492587;ZZZQUIL FORTE SONO 30GOMAS;0;0
WELLS;PHARMA;WLS RIBEIRA BRAVA;2026M04;;;7942847;00000007492587;ZZZQUIL FORTE SONO 30GOMAS;0;0
WELLS;PHARMA;WLS ILHAVO;2026M04;;;7942847;00000007492587;ZZZQUIL FORTE SONO 30GOMAS;0;0
WELLS;PHARMA;WLS TAPADA MERCES;2026M04;;;7942847;00000007492587;ZZZQUIL FORTE SONO 30GOMAS;0;0
WELLS;PHARMA;WLS GUARDA MH;2026M04;;;7942847;00000007492587;ZZZQUIL FORTE SONO 30GOMAS;0;0
WELLS;PHARMA;WLS BARREIRO;2026M04;;;7942847;00000007492587;ZZZQUIL FORTE SONO 30GOMAS;0;0
WELLS;PHARMA;WLS REGUENGOS;2026M04;;;7942847;00000007492587;ZZZQUIL FORTE SONO 30GOMAS;0;0
WELLS;PHARMA;WLS SPACIO OLIVAIS;2026M04;;;7942847;00000007492587;ZZZQUIL FORTE SONO 30GOMAS;0;0
WELLS;PHARMA;WLS STO TIRSO;2026M04;;;7942847;00000007492587;ZZZQUIL FORTE SONO 30GOMAS;0;0
WELLS;PHARMA;WLS CARCAVELOS;2026M04;;;4873469;00000007374108;JOINTCARE COMPLETE 20 SAQ;0;0
WELLS;PHARMA;WLS BELAS;2026M04;Health Care;Jointcare;3867403;00000007357194;JOINTCARE ATIVO PLUS 30 CAPS+30 COMP;0;0
WELLS;PHARMA;WLS MAIA JARDIM;2026M04;Health Care;Jointcare;3867403;00000007357194;JOINTCARE ATIVO PLUS 30 CAPS+30 COMP;0;0
WELLS;PHARMA;WLS TORRES NOVAS CNT;2026M04;Health Care;Jointcare;3867403;00000007357194;JOINTCARE ATIVO PLUS 30 CAPS+30 COMP;0;0
WELLS;PHARMA;WLS BARREIRO(CNT);2026M04;Health Care;Jointcare;3867403;00000007357194;JOINTCARE ATIVO PLUS 30 CAPS+30 COMP;0;0
WELLS;PHARMA;WLS TAVIRA G PLAZA;2026M04;Health Care;Jointcare;3867403;00000007357194;JOINTCARE ATIVO PLUS 30 CAPS+30 COMP;0;0
WELLS;PHARMA;WLS COLOMBO;2026M04;Health Care;Jointcare;3867403;00000007357194;JOINTCARE ATIVO PLUS 30 CAPS+30 COMP;0;0
WELLS;PHARMA;WLS COIMBRA (MCH);2026M04;Health Care;Jointcare;3867403;00000007357194;JOINTCARE ATIVO PLUS 30 CAPS+30 COMP;0;0
WELLS;PHARMA;WLS LEIRIA;2026M04;Health Care;Jointcare;3867403;00000007357194;JOINTCARE ATIVO PLUS 30 CAPS+30 COMP;0;0
WELLS;PHARMA;WLS PONTE DE SOR;2026M04;Health Care;Jointcare;3867403;00000007357194;JOINTCARE ATIVO PLUS 30 CAPS+30 COMP;0;0
WELLS;PHARMA;WLS AMADORA;2026M04;Health Care;Jointcare;3867403;00000007357194;JOINTCARE ATIVO PLUS 30 CAPS+30 COMP;0;0
WELLS;PHARMA;WLS GAIA CNT;2026M04;Health Care;Jointcare;3867403;00000007357194;JOINTCARE ATIVO PLUS 30 CAPS+30 COMP;0;0
WELLS;PHARMA;WLS TELHEIRAS;2026M04;Health Care;Jointcare;3867403;00000007357194;JOINTCARE ATIVO PLUS 30 CAPS+30 COMP;0;0
WELLS;PHARMA;WLS COVILHÃ;2026M04;Health Care;Jointcare;3867403;00000007357194;JOINTCARE ATIVO PLUS 30 CAPS+30 COMP;0;0
WELLS;PHARMA;WLS DEFENS CHAVES;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WLS SOBR M AGRAÇO;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WLS SOBREDA;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WLS ALFRAGIDE;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WLS SAO B ALPORTEL;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WLS SALV. MAGOS;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WELLS BAIXA BANHEIRA;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WELLS ALPENDURADA;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WELLS S JOAO MADEIRA;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WLS CANEÇAS;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WLS CBD CHAVES;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WLS SANTIAGO CACEM;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WLS BAGUIM DO MONTE;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WLS VIA CATARINA;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WLS CARTAXO;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WLS FRANCELOS;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WLS COVA PIEDADE;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WLS QUINTA MARQUES;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WELLS SANTO ANDRE;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WLS TORRES V ARENES;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WELLS MOURA;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WELLS VALENÇA;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WELLS ASPRELA;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WELLS PONTE DA BARCA;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WLS ALGES;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WLS RUA DA PALMA;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WLS C BRANCO CARAPAL;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WLS CANCELA;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WLS AMIAL;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WELLS ERMESINDE;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WELLS CABECEIR BASTO;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WLS ESTARREJA;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WLS MOSCAVIDE;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WELLS VIEIRA LEIRIA;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WELLS CRUZ DE PAU;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WELLS SEIA;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WELLS CNT LOULE;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WLS TORRES VEDRAS II;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WELLS ALBERGARIA;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WLS FARO MONTENEGRO;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WELLS CAMPO MAIOR 1;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
WELLS;PHARMA;WLS SAO MARCOS;2026M04;Health Care;Innactive;2999073;00000007357186;Not a GTIN;0;0
